""	"Protein.Code"	"A"	"D"	"G"	"C"	"F"	"B"	"E"	"p_adj"	"Method"	"Locus_Tag"	"sig_check"	"Cluster"	"Max"	"Min"	"Gene_Name"	"Protein_Product"
"A0A060HVJ5"	"A0A060HVJ5"	1.88182775798878	0.491966611796768	0.0426621136500472	-0.0790053506599444	-1.23043776269121	-0.755886096219262	-0.351127273865172	0.0037319532876678	"ANOVA"	"NVIE_028010"	"yes"	3	"A"	"F"	"NVIE_028010"	"hypothetical protein"
"A0A060HG29"	"A0A060HG29"	1.60317373301839	0.90492602751673	0.0996524884462177	-0.44592835193494	-1.38299191571625	-0.694542101037425	-0.0842898802927212	0.0334150623031359	"ANOVA"	"NVIE_001370"	"yes"	3	"A"	"F"	"hemL1"	"glutamate-1-semialdehyde 2,1-aminomutase"
"A0A060HHI3"	"A0A060HHI3"	1.60288787601484	0.0515012926322776	0.583304371822121	0.204315225248084	-1.52642836165711	-0.843135560706016	-0.0724448433542	0.0329445795968042	"ANOVA"	"NVIE_008060"	"yes"	3	"A"	"F"	"fni"	"isopentenyl-diphosphate delta-isomerase"
"A0A060HJZ5"	"A0A060HJZ5"	1.70417000864534	0.296623579193605	0.0861353097893195	0.437417233957772	-1.51420752915102	-0.45006263643019	-0.560075966004821	0.0014874085794575	"ANOVA"	"NVIE_013660"	"yes"	3	"A"	"F"	"NVIE_013660"	"hypothetical protein"
"A0A060HSC9"	"A0A060HSC9"	1.40495605335241	0.463123938537537	-0.664933485530043	0.193342023858663	-1.68821124859194	-0.322907632563548	0.614630350936929	3.05225313874542e-05	"ANOVA"	"NVIE_018080"	"yes"	3	"A"	"F"	"NVIE_018080"	"protein of unknown function"
"A0A060HMZ6"	"A0A060HMZ6"	1.49309939056743	0.841714526266102	-0.542714372097732	-0.0850528882920853	-1.65274134024567	0.08982920209906	-0.144134518297107	0.0200575895504542	"ANOVA"	"NVIE_022740"	"yes"	3	"A"	"F"	"NVIE_022740"	"putative transcriptional regulator, ArsR family"
"A0A060HP24"	"A0A060HP24"	1.68063500294749	0.621013956542474	-0.590336864113027	0.0845345837140691	-1.50793830400914	0.0998084005991865	-0.387716775681056	4.04398277903413e-06	"ANOVA"	"NVIE_007030"	"yes"	3	"A"	"F"	"NVIE_007030"	"putative Pyridoxamine 5'-phosphate oxidase"
"A0A060HPD7"	"A0A060HPD7"	1.61862951248409	0.83232062006215	-0.840798245737199	0.0133090913617044	-1.37740331620333	0.0392209498988831	-0.285278611866292	0.00100746777448087	"ANOVA"	"NVIE_008570"	"yes"	3	"A"	"F"	"ilvH"	"acetolactate synthase, small subunit"
"A0A060HHH5"	"A0A060HHH5"	1.96057612337448	0.366039391482686	-0.240322750413692	-0.834716705505216	-1.12202336060023	-0.05210644457107	-0.077446253766961	0.0567958376315768	"ANOVA"	"NVIE_007980"	"no"	3	"A"	"F"	"NVIE_007980"	"hypothetical protein"
"A0A060HP82"	"A0A060HP82"	2.07848670597267	0.295023833107855	-0.485481035230297	-0.480496526816579	-1.00240625113868	-0.0622011906875688	-0.342925535207407	7.07238129700123e-06	"ANOVA"	"NVIE_030260"	"yes"	3	"A"	"F"	"sodA"	"superoxide dismutase (Mn)"
"A0A060HQ54"	"A0A060HQ54"	1.61090157463953	0.306267655224603	-0.0860157917174464	-0.434597667061117	-1.7316273297828	0.341105228810102	-0.00603367011286682	0.0128924088138996	"ANOVA"	"NVIE_014400"	"yes"	3	"A"	"F"	"ef1a"	"translation elongation factor EF-1 alpha"
"A0A060HD91"	"A0A060HD91"	0.402888416110092	1.1384013973655	0.314962744490113	0.515171583678436	0.445844743823042	-1.47877847130587	-1.33849041416131	0.0113599202530825	"ANOVA"	"NVIE_005030"	"yes"	4	"D"	"B"	"rpl14p"	"50S ribosomal protein L14p"
"A0A060HGH8"	"A0A060HGH8"	0.606062212447571	1.01440544128975	0.556896904822929	0.479057729538063	0.178901757953375	-1.49672738344092	-1.33859666261077	1.24170120143048e-06	"ANOVA"	"NVIE_005070"	"yes"	4	"D"	"B"	"rps3p"	"30S ribosomal protein S3p"
"A0A060HKI6"	"A0A060HKI6"	0.478825496997695	0.929061596982799	0.52105972847126	0.103224411120331	0.794257089560002	-1.40274240113533	-1.42368592199676	0.0206219800863676	"ANOVA"	"NVIE_017240"	"yes"	4	"D"	"E"	"NVIE_017240"	"protein of unknown function"
"A0A060HRG9"	"A0A060HRG9"	0.378401505512221	1.13091644480929	0.59342806481654	0.0441876699147087	0.596975842902301	-1.59870459461849	-1.14520493333657	0.000718721938762576	"ANOVA"	"NVIE_018650"	"yes"	4	"D"	"B"	"cobI"	"precorrin-2 C20-methyltransferase"
"A0A060HSI0"	"A0A060HSI0"	0.607808086452392	0.588145471592227	0.509827431675828	0.354953175321625	0.824761688962739	-1.60927639635287	-1.27621945765194	2.01867801805776e-07	"ANOVA"	"NVIE_018660"	"yes"	4	"F"	"B"	"cobM"	"precorrin-4 C11-methyltransferase"
"A0A060HTZ7"	"A0A060HTZ7"	0.76968739946029	0.557164958955375	0.495430363538011	0.468979904715006	0.607587726539574	-1.62396111687585	-1.2748892363324	1.29091257234531e-07	"ANOVA"	"NVIE_023170"	"yes"	4	"A"	"B"	"NVIE_023170"	"conserved protein of unknown function"
"A0A060HD85"	"A0A060HD85"	0.789334502443438	0.488035732124919	0.895249721364021	0.105217994467077	0.552592678309772	-1.32803206662199	-1.50239856208723	3.63100656855539e-07	"ANOVA"	"NVIE_004990"	"yes"	4	"G"	"E"	"rps8p"	"30S ribosomal protein S8p"
"A0A060HMP8"	"A0A060HMP8"	0.877155664874671	0.803671273871834	0.0547248707025317	0.509118096763017	0.572816362319833	-1.29631236983223	-1.52117389869965	7.18900336086242e-07	"ANOVA"	"NVIE_002710"	"yes"	4	"A"	"E"	"NVIE_002710"	"DUF59 domain-containing protein"
"A0A060HUS2"	"A0A060HUS2"	0.775332396614254	0.730617278225437	0.509384234856424	0.573818100368321	0.303639571477867	-1.44639579077115	-1.44639579077115	7.07306187344641e-14	"ANOVA"	"NVIE_029000"	"yes"	4	"A"	"E"	"NVIE_029000"	"Site-specific DNA methyltransferase"
"A0A060HJR3"	"A0A060HJR3"	0.699175570255327	0.63929276136464	0.570367047726935	0.525008717274631	0.486658849481733	-1.46025147305163	-1.46025147305163	6.13049707845175e-16	"ANOVA"	"NVIE_015130"	"yes"	4	"A"	"B"	"NVIE_015130"	"CBS and Zinc Finger C2H2 domain-containing membrane protein"
"A0A060HGS7"	"A0A060HGS7"	0.922533196108014	0.849795913244847	0.339655530944837	0.139042156432611	0.558036595631253	-1.27175859324274	-1.53730479911882	6.02987509267642e-05	"ANOVA"	"NVIE_003540"	"yes"	4	"A"	"E"	"rpl10e"	"50S ribosomal protein L10e"
"A0A060HG35"	"A0A060HG35"	0.719247710319681	1.09570127411631	0.251523853145559	0.139768489723569	0.528460991247374	-1.0667246760278	-1.66797764252469	0.00210180723495488	"ANOVA"	"NVIE_013470"	"yes"	4	"D"	"E"	"NVIE_013470"	"30S ribosomal protein S7p (modular protein)"
"A0A060HBQ7"	"A0A060HBQ7"	0.568147507428367	0.771394040427913	0.446962132478507	0.486730814396434	0.591655342136499	-1.12290923545866	-1.74198060140906	3.49544780937036e-05	"ANOVA"	"NVIE_000310"	"yes"	4	"D"	"E"	"NVIE_000310"	"putative Rhodanese-related sulfurtransferase"
"A0A060HGG4"	"A0A060HGG4"	0.732593683215131	0.826806668044875	0.496736851940959	0.453976315250686	0.316040531301674	-1.07146301739818	-1.75469103235514	4.07165831256312e-05	"ANOVA"	"NVIE_004980"	"yes"	4	"D"	"E"	"rpl6p"	"50S ribosomal protein L6p"
"A0A060HD21"	"A0A060HD21"	0.55831672744276	1.04552771945128	-0.207848622082941	0.585754813591259	0.681369058602512	-1.01653809206251	-1.64658160494236	0.000143425496608948	"ANOVA"	"NVIE_004440"	"yes"	4	"D"	"E"	"NVIE_004440"	"putative thioesterase superfamily protein"
"A0A060HH08"	"A0A060HH08"	0.41091846909607	1.15536144719968	-0.181898922683571	0.741428589693954	0.513666579550515	-1.03145713833633	-1.60801902452032	0.00423996129973573	"ANOVA"	"NVIE_004400"	"yes"	4	"D"	"E"	"cobO"	"cob(I)alamin adenosyltransferase"
"A0A060HPQ3"	"A0A060HPQ3"	0.715215299412586	1.15732472943456	-0.411967778809575	0.441483444217201	0.625599345485577	-0.948750606406328	-1.57890443333403	9.5347857450261e-05	"ANOVA"	"NVIE_028460"	"yes"	4	"D"	"E"	"rpoF"	"DNA-directed RNA polymerase, subunit F"
"A0A060HG33"	"A0A060HG33"	0.22089033043049	0.968840474538787	-0.0980051940786283	0.828650100955645	0.794449875360711	-1.3574127936035	-1.3574127936035	0.000204536855037391	"ANOVA"	"NVIE_001420"	"yes"	4	"D"	"E"	"NVIE_001420"	"DUF367 domain-containing protein"
"A0A060HRE3"	"A0A060HRE3"	0.366070090788345	0.616282730257795	0.262334874142406	1.18281124486644	0.348172527870988	-1.2379589516564	-1.53771251626957	0.039069137028365	"ANOVA"	"NVIE_015260"	"yes"	4	"C"	"E"	"NVIE_015260"	"putative signal transduction response regulator, receiver domain"
"A0A060HEN9"	"A0A060HEN9"	0.464567005844958	0.837157589323935	0.427122998652926	0.83103851051602	0.30635941204459	-1.36698715378957	-1.49925836259286	5.79476304268421e-05	"ANOVA"	"NVIE_009090"	"yes"	4	"D"	"E"	"NVIE_009090"	"protein of unknown function"
"A0A060HHJ7"	"A0A060HHJ7"	0.482865046442813	0.629119725759048	0.504631188960854	0.967988359719852	0.278314910564287	-1.38796729557987	-1.47495193586698	6.25554736688842e-06	"ANOVA"	"NVIE_008210"	"yes"	4	"C"	"E"	"serB"	"phosphoserine phosphatase SerB"
"A0A060HS43"	"A0A060HS43"	0.518814496758961	0.614058229394694	0.773178633077112	1.03880334426537	-0.296352181547747	-1.1220891944658	-1.52641332748259	4.04398277903413e-06	"ANOVA"	"NVIE_017140"	"yes"	4	"C"	"E"	"rlmE"	"ribosomal RNA large subunit, methyltransferase E"
"A0A060HHF7"	"A0A060HHF7"	0.296549168386524	0.915116276275165	0.320997077108581	1.26355654892261	-0.300260467980172	-0.956478448931698	-1.53948015378101	1.49087853618239e-06	"ANOVA"	"NVIE_007790"	"yes"	4	"C"	"E"	"glnB"	"Nitrogen regulatory protein P-II"
"A0A060HGW6"	"A0A060HGW6"	0.787600833679651	0.810056289130675	-0.0564886496533514	1.07506375918662	0.0479714152546164	-1.250711140206	-1.41349250739221	0.00425719154284184	"ANOVA"	"NVIE_003970"	"yes"	4	"C"	"E"	"NVIE_003970"	"hypothetical protein"
"A0A060HNU7"	"A0A060HNU7"	1.07020481816399	0.667084298861554	-0.0365212976700479	0.94162736472064	-0.015894971623539	-1.12330280684161	-1.50319740561098	0.080426467097103	"ANOVA"	"NVIE_010150"	"no"	4	"A"	"E"	"NVIE_010150"	"archaeal histone"
"A0A060HGG3"	"A0A060HGG3"	0.71063416046667	0.952437665975677	0.124346931754177	1.01796612933519	-0.190423964414514	-1.50856847905336	-1.10639244406384	0.0234963795951529	"ANOVA"	"NVIE_014730"	"yes"	4	"C"	"B"	"NVIE_014730"	"putative chaperonin Hsp60/Cpn60/TCP-1"
"A0A060HKS5"	"A0A060HKS5"	0.607913002893664	1.12397899676341	0.136970107548842	0.727017704668277	0.113217015745505	-1.09246394353302	-1.61663288408668	0.00170421476221773	"ANOVA"	"NVIE_028450"	"yes"	4	"D"	"E"	"rpl21e"	"50S ribosomal protein L21e"
"A0A060HEE9"	"A0A060HEE9"	0.624083451237429	1.12829538357573	0.543562186004073	0.629218526180958	-0.24784319461728	-1.32054885443039	-1.35676749795052	8.94044332967582e-05	"ANOVA"	"NVIE_008260"	"yes"	4	"D"	"E"	"NVIE_008260"	"hypothetical protein"
"A0A060HK87"	"A0A060HK87"	0.735301445985994	0.92635164076586	0.540420876362902	0.800113262522904	-0.357233910673608	-1.17505993759824	-1.46989337736582	2.65591740876445e-05	"ANOVA"	"NVIE_014690"	"yes"	4	"D"	"E"	"ureG"	"urease accessory protein UreG"
"A0A060HNG4"	"A0A060HNG4"	0.940601809695479	0.913870066654392	0.317437253888524	0.713873612109062	-0.212089385921059	-1.17805782008853	-1.49563553633786	0.00561972392020206	"ANOVA"	"NVIE_024400"	"yes"	4	"A"	"E"	"rps19e"	"30S ribosomal protein S19e"
"A0A060HGT0"	"A0A060HGT0"	0.903255876623575	0.783076814432021	0.296351612556148	0.761262799782122	-0.117559216344811	-0.843727565878259	-1.7826603211708	0.0482663538809472	"ANOVA"	"NVIE_015550"	"yes"	4	"A"	"E"	"NVIE_015550"	"DUF151 domain-containing protein"
"A0A060HG48"	"A0A060HG48"	0.859265677105725	0.775987735392818	0.469287626113766	0.804252420421516	-0.410298783250983	-0.747814498472343	-1.7506801773105	1.04012907797169e-05	"ANOVA"	"NVIE_001550"	"yes"	4	"A"	"E"	"NVIE_001550"	"hypothetical protein"
"A0A060HPF4"	"A0A060HPF4"	0.598040073893521	0.805482495801729	0.596805033449362	0.768671634659194	-0.131070119814439	-0.7945604700432	-1.84336864794617	2.99811029633516e-06	"ANOVA"	"NVIE_011780"	"yes"	4	"D"	"E"	"NVIE_011780"	"putative Ferritin superfamily protein"
"A0A060HNA0"	"A0A060HNA0"	0.841284405602433	0.895467755772075	0.531998030014923	0.556608411493821	-0.131180133329142	-0.992803912407814	-1.70137455714629	2.0823951323519e-06	"ANOVA"	"NVIE_005010"	"yes"	4	"D"	"E"	"rps4e"	"30S ribosomal protein S4e"
"A0A060HEG8"	"A0A060HEG8"	0.753867538686634	-0.367015634977972	0.545231160841026	0.971852591780033	0.742718094026357	-1.29892836535101	-1.34772538500506	0.0794217367551965	"ANOVA"	"NVIE_008450"	"no"	4	"C"	"E"	"NVIE_008450"	"hypothetical protein"
"A0A060HP64"	"A0A060HP64"	0.0300215677294393	0.0882964319066075	0.0805539016840238	1.36263208669033	0.9661688670652	-1.2638364275378	-1.2638364275378	0.0032231051735074	"ANOVA"	"NVIE_026260"	"yes"	4	"C"	"E"	"NVIE_026260"	"Isochorismatase hydrolase"
"A0A060HL08"	"A0A060HL08"	0.310494460962616	0.490716093433306	-0.307509105906486	1.55313425578734	0.21411702937817	-0.604071909940497	-1.65688082371445	4.05718720144749e-05	"ANOVA"	"NVIE_029260"	"yes"	4	"C"	"E"	"trxA1"	"putative thioredoxin"
"A0A060HM14"	"A0A060HM14"	0.678467662206587	0.63180980964402	-0.392612289321646	1.10101461581335	0.528879759142358	-0.920667365536343	-1.62689219194832	2.7024559738484e-07	"ANOVA"	"NVIE_004260"	"yes"	4	"C"	"E"	"NVIE_004260"	"DUTPase superfamily protein"
"A0A060HG14"	"A0A060HG14"	0.268330390172761	0.483040113819759	0.344758560941656	1.26299129819484	0.269070708036794	-0.837350128530553	-1.79084094263525	1.30144388672948e-07	"ANOVA"	"NVIE_003370"	"yes"	4	"C"	"E"	"NVIE_003370"	"putative Zn-ribbon RNA-binding protein"
"A0A060HPM2"	"A0A060HPM2"	0.309937738590704	0.327029218854801	0.184172638857265	1.53354675044848	0.235928628093094	-1.29530748742217	-1.29530748742217	0.248355295404392	"ANOVA"	"NVIE_012580"	"no"	4	"C"	"E"	"NVIE_012580"	"protein of unknown function"
"A0A060HPC8"	"A0A060HPC8"	0.537551671107686	0.356703196942517	0.253213287036057	1.4181743967917	0.080766330308229	-1.31314820509831	-1.33326067708788	0.108182221219522	"ANOVA"	"NVIE_027120"	"no"	4	"C"	"E"	"NVIE_027120"	"Transcriptional regulator, AsnC family (modular protein)"
"A0A060HID7"	"A0A060HID7"	0.860363108617284	0.481180647181393	-0.0404952040268335	0.397330336100839	0.948156529298949	-1.80682411033704	-0.839711306834598	0.142347655668129	"Kruskal-Wallis"	"NVIE_010710"	"no"	4	"F"	"B"	"NVIE_010710"	"DUF190 domain-containing protein"
"A0A060HNQ2"	"A0A060HNQ2"	0.226963159233822	0.783367435822452	0.66103667285382	0.122597486294604	0.828580430125637	-1.92666125277968	-0.695883931550653	6.38201372983454e-07	"ANOVA"	"NVIE_028240"	"yes"	4	"F"	"B"	"NVIE_028240"	"conserved protein of unknown function"
"A0A060HFC6"	"A0A060HFC6"	0.167991922169371	0.69801219128442	0.37213204239217	0.62266145786962	0.85526305533941	-1.87687543375782	-0.839185235297169	0.00434096914990671	"ANOVA"	"NVIE_011000"	"yes"	4	"F"	"B"	"NVIE_011000"	"hypothetical protein"
"A0A060HJ98"	"A0A060HJ98"	0.530383436780212	0.743031050074545	0.602494039968994	0.610200860684795	-0.158777597894954	-2.08502553006585	-0.242306259547739	0.00012035564273449	"ANOVA"	"NVIE_023830"	"yes"	4	"D"	"B"	"arsA"	"putative arsenical pump-driving ATPase ArsA"
"A0A060HHD5"	"A0A060HHD5"	0.351751173557719	0.94496911211895	0.441932794230262	0.535994986225293	0.0132891712406054	-2.1143304754224	-0.173606761950433	0.000378820056253798	"ANOVA"	"NVIE_017370"	"yes"	4	"D"	"B"	"NVIE_017370"	"putative RNA-binding protein containing KH domain"
"A0A060HFS3"	"A0A060HFS3"	0.376135402835176	0.693243488955534	0.638845073528067	0.537058288371482	0.393648996874483	-2.04211435922276	-0.596816891341979	8.76570259386883e-07	"ANOVA"	"NVIE_0230"	"yes"	4	"D"	"B"	"NVIE_0230"	"hypothetical protein"
"A0A060HMR7"	"A0A060HMR7"	0.411709751209702	0.490268465160725	0.96459495560401	0.487998550578919	0.140144848061505	-2.05050831388104	-0.444208256733816	1.38525706413207e-06	"ANOVA"	"NVIE_021500"	"yes"	4	"G"	"B"	"NVIE_021500"	"conserved protein of unknown function"
"A0A060HM26"	"A0A060HM26"	0.948905018328447	0.435880325762435	0.443761436911183	0.689980814412488	-0.0495089931373312	-2.0046106909116	-0.464407911365625	0.274640814671968	"ANOVA"	"NVIE_004360"	"no"	4	"A"	"B"	"cbiG"	"cobalamin (Vitamin B12) biosynthesis protein CbiG"
"A0A060HPT9"	"A0A060HPT9"	0.940089705503433	0.431108002375952	0.671222744917972	0.816093319491661	-0.321543627087326	-1.76463519783359	-0.772334947368103	0.00888377809002309	"ANOVA"	"NVIE_028750"	"yes"	4	"A"	"B"	"dps4"	"ferritin, Dps family protein"
"A0A060HJJ6"	"A0A060HJJ6"	-0.520964989523149	0.310140853230326	1.31294606499822	0.552909564819812	0.459681981300977	-1.81747439611688	-0.297239078709305	2.11299467374192e-05	"ANOVA"	"NVIE_024700"	"yes"	4	"G"	"B"	"NVIE_024700"	"RPA-like protein"
"A0A060HMV9"	"A0A060HMV9"	-0.278167664743982	0.41820131746705	1.39555197017479	0.291713578686587	0.542233904370141	-1.73871019530697	-0.630822910647618	2.14150679076838e-07	"ANOVA"	"NVIE_003460"	"yes"	4	"G"	"B"	"NVIE_003460"	"putative transcription elongation factor NusA"
"A0A060HJB8"	"A0A060HJB8"	-0.412028846585106	0.690613812793373	1.33599171456735	0.294990239567394	0.227011431310413	-1.82571044962534	-0.310867902028087	0.0083856584426797	"ANOVA"	"NVIE_013790"	"yes"	4	"G"	"B"	"NVIE_013790"	"hypothetical protein"
"A0A060HPF0"	"A0A060HPF0"	-0.832301296126753	0.80888092487034	0.84175760752833	0.89129391687936	0.382906599085317	-1.68425433827942	-0.408283413957172	3.74143122295372e-05	"ANOVA"	"NVIE_008700"	"yes"	4	"C"	"B"	"NVIE_008700"	"putative glycosyl transferase, family 2"
"A0A060HQ07"	"A0A060HQ07"	-0.0482164537418617	0.23528488324077	1.05116068366382	0.948110709701857	0.14758938362429	-1.93932077107295	-0.394608435415924	0.0411094625799367	"ANOVA"	"NVIE_013960"	"yes"	4	"G"	"B"	"NVIE_013960"	"putative UPF0142 protein"
"A0A060HN74"	"A0A060HN74"	-0.206138701912508	0.0859172243712656	1.53640215947678	0.944843585432576	-0.502011656807775	-1.52820674075273	-0.330805869807611	0.00454729946726283	"ANOVA"	"NVIE_008000"	"yes"	4	"G"	"B"	"NVIE_008000"	"Protein of unknown function DUF1326"
"A0A060HKJ0"	"A0A060HKJ0"	-0.328624347584227	0.831933679014875	1.18834279391761	1.04379313604921	-0.544332561515849	-1.12242934622495	-1.06868335365667	0.0645316688584205	"ANOVA"	"NVIE_017270"	"no"	4	"G"	"B"	"NVIE_017270"	"pfkB family carbohydrate kinase"
"A0A060HKZ1"	"A0A060HKZ1"	-0.209771965681962	0.948802112691026	1.41351262339424	0.604160501858334	-0.601467731699517	-1.14265189570593	-1.0125836448562	7.02950688153301e-05	"ANOVA"	"NVIE_000730"	"yes"	4	"G"	"B"	"hemA"	"glutamyl-tRNA reductase"
"A0A060HNR0"	"A0A060HNR0"	-0.77407140436349	0.534834490204221	1.41616922946135	1.14528189778839	-0.77407140436349	-0.77407140436349	-0.77407140436349	0.00818300746622068	"ANOVA"	"NVIE_028340"	"yes"	4	"G"	"B"	"top6B"	"putative topoisomerase IIB, subunitB"
"A0A060HTI6"	"A0A060HTI6"	-0.719897312011717	0.759082683279615	1.80271906441258	0.31778750035467	-0.719897312011717	-0.719897312011717	-0.719897312011717	0.0179777339402695	"ANOVA"	"NVIE_025070"	"yes"	4	"G"	"B"	"NVIE_025070"	"protein of unknown function"
"A0A060HNA9"	"A0A060HNA9"	-0.757350990479874	0.768938624293105	1.65917478740541	0.601290550220978	-0.757350990479874	-0.757350990479874	-0.757350990479874	0.000476561206963992	"ANOVA"	"NVIE_023990"	"yes"	4	"G"	"A"	"NVIE_023990"	"hypothetical protein"
"A0A060HJG5"	"A0A060HJG5"	-0.76695270124164	0.279850534280924	1.9464592774168	0.464797185201614	-0.390248893174417	-0.76695270124164	-0.76695270124164	0.000400929286324368	"Kruskal-Wallis"	"NVIE_014280"	"yes"	4	"G"	"B"	"NVIE_014280"	"transcriptional regulator, ArsR family"
"A0A060HM43"	"A0A060HM43"	-0.923494395199028	0.412753000456823	1.61049641377597	0.819840715952845	-0.0726069445885568	-0.923494395199028	-0.923494395199028	0.0358019583328926	"ANOVA"	"NVIE_000690"	"yes"	4	"G"	"B"	"NVIE_000690"	"putative methylated-DNA--protein-cysteine methyltransferase"
"A0A060HG65"	"A0A060HG65"	-0.845004010810011	0.454477876216132	1.22873670978682	0.916520495149961	0.354801266288834	-0.619641425552511	-1.48989091107923	0.0642337967123672	"ANOVA"	"NVIE_013850"	"no"	4	"G"	"E"	"truB"	"tRNA pseudouridine synthase B"
"A0A060HR98"	"A0A060HR98"	-0.542847621468925	0.0966255030905195	1.2740556692165	1.17478581915132	0.283183544870427	-1.14290145742992	-1.14290145742992	0.000672022744259652	"ANOVA"	"NVIE_017770"	"yes"	4	"G"	"B"	"NVIE_017770"	"protein of unknown function"
"A0A060HR90"	"A0A060HR90"	-0.61053656103645	-0.197241319339145	1.19175779322109	1.29715682945462	0.402611113886446	-0.765884599881794	-1.31786325630476	0.0171038829802436	"ANOVA"	"NVIE_017670"	"yes"	4	"C"	"E"	"tktA"	"ribulose-phosphate 3-epimerase protein with N-terminal transketolase domain"
"A0A060HSY3"	"A0A060HSY3"	-0.84296555210643	1.06435183070964	-0.00238186778096381	0.752503586055383	1.10428487325943	-0.708963435096581	-1.36682943504048	0.0202256722374646	"ANOVA"	"NVIE_023320"	"yes"	4	"F"	"E"	"NVIE_023320"	"hypothetical protein"
"A0A060HLF0"	"A0A060HLF0"	-0.628666647891079	1.47985868478807	-0.300921546261761	0.620433343418924	0.86588049540117	-0.777752863938302	-1.25883146551703	8.36737868114697e-05	"ANOVA"	"NVIE_020610"	"yes"	4	"D"	"E"	"NVIE_020610"	"4Fe-4S ferredoxin iron-sulfur binding domain protein"
"A0A060HUA5"	"A0A060HUA5"	-1.11944418928329	0.855008782953501	0.664979174040653	0.458289810554749	1.15533294504769	-0.993850158173784	-1.02031636513952	0.0191326252023741	"ANOVA"	"NVIE_2798"	"yes"	4	"F"	"A"	"NVIE_2798"	"hypothetical protein"
"A0A060HMQ2"	"A0A060HMQ2"	-0.549062634094209	0.90005692284751	0.978317219924281	0.541554559206	0.659948142902441	-1.26540710539301	-1.26540710539301	1.40606292194279e-07	"ANOVA"	"NVIE_021390"	"yes"	4	"G"	"E"	"NVIE_021390"	"protein of unknown function"
"A0A060HGA5"	"A0A060HGA5"	-0.583724827851574	0.632655886137747	0.962577160055756	0.978505617258894	0.496628990147294	-1.37868610128962	-1.10795672445849	0.0439271992371746	"ANOVA"	"NVIE_002020"	"yes"	4	"C"	"B"	"NVIE_002020"	"putative hemerythrin HHE cation binding domain protein"
"A0A060HF56"	"A0A060HF56"	-0.316175952300379	0.538106364140575	1.09079409126027	0.781959560362852	0.552535664468988	-1.32360986396615	-1.32360986396615	0.192440452216567	"ANOVA"	"NVIE_000700"	"no"	4	"G"	"B"	"NVIE_000700"	"putative D-tyrosyl-tRNA(Tyr) deacylase"
"A0A060HK41"	"A0A060HK41"	-0.302920762774054	0.398815616233275	0.974137319128273	0.633852287041646	0.941423013973627	-1.40441488660372	-1.24089258699905	0.000773893619679849	"ANOVA"	"NVIE_014250"	"yes"	4	"G"	"B"	"NVIE_014250"	"exported protein of unknown function"
"A0A060HL27"	"A0A060HL27"	-0.719382179802907	1.14067941635648	0.594556514240373	0.862379465519017	0.438794846816177	-0.836571865134251	-1.48045619799489	0.0136158167917668	"ANOVA"	"NVIE_001140"	"yes"	4	"D"	"E"	"NVIE_001140"	"protein of unknown function"
"A0A060HKE9"	"A0A060HKE9"	-0.497131108952602	1.14160355447547	0.797140985998888	0.683411316757475	0.375662911429662	-1.05125189536801	-1.44943576434088	1.52637327241469e-05	"ANOVA"	"NVIE_016830"	"yes"	4	"D"	"E"	"NVIE_016830"	"DUF87 domain-containing protein"
"A0A060HLH6"	"A0A060HLH6"	-0.336001222479745	0.887692502304884	0.599247781656701	0.820248334987466	0.702350818322318	-1.33676910739581	-1.33676910739581	0.00313069574591751	"Kruskal-Wallis"	"NVIE_018250"	"yes"	4	"D"	"E"	"NVIE_018250"	"exported protein of unknown function"
